legacy_club_key,name,city,region,country,contact_member_id,external_url,description,created,last_updated
1121355149,Mansfield 5 Footbag,Mansfield,OH,USA,,,"Welcome fellow hackeysackers!!.....footbag if you want to be 
proper....mansfield represent!",Thu Jul 14 15:32:55 2005,Wed Oct 19 19:25:12 2005
1122878043,Walpeup Footbag Federation (W.F.F.),Walpeup,Victoria,Australia,,,"Hey everyone,

Welcome to the Walpeup Footbag Federation! (W.F.F.) Currently our 
club has only a few members but we are looking to branch out and we 
have now officially become the 2nd biggest footbag club in Australia! 
The biggest being Melbourne. 
             So If you have any qustions or queries please dont hesitate to 
get in touch with one of our official contacts. Thankyou everyone and 
happy sacking!",Mon Aug 01 06:34:58 2005,Fri Aug 08 07:18:08 2008
1124160185,Lisboa Footbag Club,Lisboa,none,Portugal,,,"Ola 
todos os lisboetas que queiram passar um bom tempo a jogar footbag, contactem-me!
obrigado
alex",Tue Aug 16 02:43:13 2005,Tue Aug 16 02:44:20 2005
1124936171,Warwick  kicker's club,"warwick,victoriaville",Quebec,Canada,,http://wkclub.blogspot.com/,"Salut a vous amateur de footbag !
Le Warwick Kicker's club c'est une mechante belle gang qui se reunie tout 
les dimanche pour jouer au footbag et passer un bon moment entre ami(es).

Donc si le coeur vous dit de bouger, faire du sport et surtout de vous 
amuser vennez vous joindre a nous!",Thu Aug 25 02:19:59 2005,Thu Jul 13 02:22:45 2006
1125185667,SCS Footbag Club,Las Vegas,Nevada,USA,67831,http://groups.myspace.com/scsfootbag,"We are the main footbag club in Nevada. We play almost every Saturday, just
contact us if you
want to shred! 

The bottom line is, we love footbag, in all of it's forms.  So if you want to
play with people who shred hard and laugh hard, then we are your club.",Sat Aug 27 16:35:13 2005,Thu Jan 17 21:55:10 2008
1126130433,Mankato Footbag Club,Mankato,MN,USA,,,"Come join the fastest growing footbag club in Minnesota! Beginners to experts
are all welcome.

**I will be moving to Florida soon, so if anyone wants to take over this club under this name, let me know**",Wed Sep 07 22:00:49 2005,Sun Sep 27 07:14:08 2009
1126609714,Paradox Feet Footbag Club,Mönchengladbach,none,Germany,,,"Hallo,

hier geht´s zum Paradox Feet Footbag club :
www.paradoxfeet.de

Der Online Footbag Club für den gesamten deutschsprachigen Raum.",Tue Sep 13 11:10:34 2005,Sat Mar 18 00:40:04 2006
1126896888,Topoľčany Footbag Club,Topoľčany,none,Slovakia,,http://www.footbag.sk,"Ak si chces zahrat alebo mas nejake otazky kludne napis mail alebo zavolaj.
Nebudte lenivi a hrajte!!! :)",Fri Sep 16 18:55:11 2005,Tue Apr 24 18:42:00 2007
1128458529,Footbag Association of London,London,Ontario,Canada,73272,,If ever your in the area and wanna shred for a few hours give me a shout.,Tue Oct  4 13:42:59 2005,Thu Jul 11 08:21:09 2024
1129640644,unBAGrenzt Aarau,Aarau,none,Switzerland,,,"an alle shredders und shreditas und alle die es noch werden 
möchten. ab 
sofort gibt es auch einen footbagclub im aargau! und zwar findet das 
training immer am donnerstag von 2000 bis 2200 statt.
ob anfänger, intermediate, open players oder etwa BAP-Shredders, es 
sind alle herzlich willkommen.
jongleure und andere kunstakrobaten sind natürlich auch immer 
eingeladen...
Schreib doch einfach eine mail, dann können wir dir den genauen Termin durchgeben.

to all the shredders outside there! come and visit aarau and have a nice shred with us! it is worth it ;-)",Tue Oct 18 13:04:29 2005,Mon Jun 08 17:02:20 2009
1133742366,Greenville Footbag Club,Greenville,South Carolina,USA,73795,,"All skill levels welcome to play/learn! Footbag freestyle, circle 
kick.",Sun Dec  4 16:27:01 2005,Sat Jul 15 06:03:27 2017
1136337390,OU Hacky Sack,Norman,OK,USA,,http://ou.facebook.com/group_profile.php?gid=9193,"Welcome to OU Hacky Sack, we are currently working on getting a club started
at the University, you must attend the University of Oklahoma to join this group.",Wed Jan 04 01:16:56 2006,Wed Jan 04 01:20:36 2006
1137003407,Horse Head Hog'nshire's Footbag Guild of the Mountains,Heber,Utah,USA,73999,,"For anyone who loves to shred. If anyone is an advanced player we would love 
to schedule a time to play with you and your club, because we have only been 
playing for a year.",Wed Jan 11 10:26:50 2006,Tue Feb 22 08:55:33 2011
1137771787,Footbag & Juggling Leipzig e. V.,Leipzig,none,Germany,,,If you come to our town than contact us and we will shred.,Fri Jan 20 15:44:56 2006,Tue May 13 13:41:17 2008
1138120998,Maniac Footbag Team,Krakow,,Poland,74077,http://https://www.facebook.com/MANIACSportTeam,"Welcome everyone to MANIAC team from Krakow, Poland! Since 2005 polish, european and world champions in many disciplines of footbag. Since 2019 polish champions of singles, doubles and regu in Sepak Takraw. Organizers of polish, european world championships and many other events and workshops to promote footbag in Poland:) Join us!",Tue Jan 24 08:43:41 2006,Sat Oct 21 12:05:09 2023
1138844214,Slap Hackers,Warren,Pennsylvania,USA,74136,,"welcome to slap hakers. we are all about learing and teacing this great 
sport. a friendly group of players and teemates will help you on your way to 
becoming one of the ""one's to be remembered"".",Wed Feb  1 17:37:47 2006,Wed Feb 22 09:53:35 2006
1139097300,Steel City Freestyle,Pittsburgh,Pennsylvania,USA,12723,,"Welcome Pittsburgh footbag residents and visitors!  Steel City Freestyle is currently composed of a 
dedicated trio of freestyle shredders, but we hope to branch out and attract more players in the 
future.  We love to play with people of all skill levels and approaches to footbag.  If you're in 
Pittsburgh and didn't know we existed, or you're just passing through and fancy a session, drop us a 
line and we'll kick!",Sat Feb  4 15:59:17 2006,Thu Feb 16 16:50:00 2006
1139639026,Footbag Chile,Santiago,RM,Chile,40096,http://www.facebook.com/footbagchile,"Saludos a todos jugadores del mundo. Estamos listo en todos tiempos - contacto Daniel Boyle - o 

Footbag Chile is always ready to play. We do not have any set times at the moment. Please contact Daniel Boyle at if you wish to play. You can find him most days in the plaza under Torres de Tajamar, Providencia.",Fri Feb 10 22:23:55 2006,Fri Apr 26 05:49:02 2013
1142872957,Mañana Footbag Club,Stockholm,,Sweden,67730,,"We have no shame. We play Net with anyone, anytime, anywere. But most of 
the time we have no one to play with at all. 

Thinking of hosting a Net tourney in 2008...",Mon Mar 20 08:43:43 2006,Wed Jul 25 12:21:18 2007
1143327704,South Brunswick Footbag Club,Monmouth Junction,NJ,USA,,,"Welcome South Brunswick High School Hacky Sack Players!
Any updates regarding Footbag orders and kicking schedules will be posted at 
this website.",Sat Mar 25 23:04:30 2006,Sun Dec 16 17:25:29 2007
1144937556,Kent Footbag Club,Kent,OH,USA,,,"just tring to get people out and hack. and maybe put on a tournament. were 
into everthing hack.",Thu Apr 13 14:12:47 2006,Thu Apr 13 14:14:40 2006
1146357898,Omaha Footbag Club,Omaha,NE,USA,,,Hello! Welcome to the Omaha Footbag Club. : ),Sun Apr 30 00:45:15 2006,Sun Apr 30 00:47:15 2006
1146524151,Northern Colorado Footbag Club,Boulder,Colorado,USA,12365,,"I freestyle when I have some free time... schedule varies. 
Drop an email if you would like to meet up.",Mon May  1 15:59:56 2006,Sat Jul 11 19:26:08 2009
1146546939,The Hartford Chud Flingers,Hartford,Wisconsin,USA,69609,,"Hello and welcome warmblood! I am but one man, but strong with the force. You are welcome to join me sometime. Aaron from Erin WI(the hippie with the dreds). call me if you want to hack sometime. 

I'm no longer hacking at this location (and have no more dreds), but if you are, please continue to do so! I now live near Horicon, Beaver Dam, and Juneau Wisconsin. So if you want to, please call me for some hackin action!",Mon May  1 22:16:51 2006,Thu Apr 12 16:19:03 2012
1146873565,Melbourne Footbag Club,Melbourne,Victoria,Australia,,,"If you want to improve your footbag skills or just have a casual kick come 
along to the Melbourne Footbag Club. Email us at melbournefootbag at gmail dot com

Melbourne Footbag Club is all about 
?	Circle Kicking
?	Foursquare
?	Net footbag (similar to takraw)
?	And Freestyle footbag

Whenever other games that involve kicking a Footbag or Hackysack pop up we
always enjoy them as well, but these are the games that have been most popular. 

We used to kick every week, we used to have a website, but now its just a case of playing if people are keen. People email me (Dan Ednie) if you want to play :)

Hope to hear from you soon,

Dan Ednie
Melbourne Footbag Club",Fri May 05 23:59:33 2006,Thu Mar 25 23:37:23 2010
1147652724,Wellington Footbag Club,Wellington,Wellington,New Zealand,,,"We're made up of a mix of footbag and hack players (most of us dabble in 
both), of ranging abilities. We're always looking to shred with people 
passing through and we're definately keen to recruit any new freestylers. So 
hit us up if it sounds like you.",Mon May 15 00:25:32 2006,Mon Jul 30 01:30:12 2007
1148877891,Burk Kickers,Burkburnett,TX,USA,,,"Hey, anyone in Burkburnett Texas who's got a love of the game, contact me and
lets set something up.",Mon May 29 04:53:51 2006,Wed Oct 03 02:16:34 2007
1151029250,Asociacion Venezolana de HO / Fushi-bola,Caracas,Miranda,Venezuela,75462,http://fushibola.blogspot.com/,"Hola amigos, nosotros ademas de difundir el deporte en este pais desde 1986, fabricamos pelotas de 
fushi manualmente",Thu Jun 22 19:21:31 2006,Thu Jun 22 19:35:26 2006
1153233496,Nova Net,Centreville,Virginia,USA,20340,,Haven't been playing much but looking to play more and teach people to play .,Tue Jul 18 07:39:40 2006,Sun Jul 12 17:14:08 2015
1154637329,Aintno Footbag Club,North Jersey,New Jersey,USA,12277,,"This club is intended to encourage as many people interested
in footbag net, specifically, and footbag in general to get out on the pitch
and grow the sport.  Affiliations: DC AllStars, NYFA, Team
NetWrecker.  Come learn Footbag NET!  Help build a club a footbag scene in Northern NJ. We have a small dedicated group, a member of which is a Director of the East Coast Footbag Championships.",Thu Aug  3 13:36:44 2006,Tue Oct  1 12:21:09 2013
1154808051,The New Orleans Soul,New Orleans,Louisiana,USA,71307,,THERE IS NO ONE LEFT OTHER THAN ME >>>>HELP >>>>MARK,Sat Aug  5 13:01:34 2006,Fri Nov 15 11:44:27 2013
1155383348,Mars at Hack,Marseille,none,France,,,"Hi everyone! Mars at Hack is the first footbag club in Marseille, south of
France. We shred mainly outdoors, because the weather here is nice almost all
year round. We mainly train on the skate park in front of the see. We are very
few players and realy appreciate visit from shreders. We play only freestyle,
but the spot is just perfect for net to. We have no regular training, practice
happens 1 to 3 times a week somewhere in town or at some shreders place. Feel
free to contact us if you ever come by!",Sat Aug 12 11:49:27 2006,Fri Sep 17 11:15:38 2010
1156513429,Frozen Footbag Association,Iqaluit,Nunavut,Canada,75827,,"Welcome Friends, to Canada's only Arctic Footbag club. Come and enjoy the 
pristine views of ""Our Land"" and shred it all up in the midnight sun in 
Canada's coolest capital. Hit me up is you want to shred",Fri Aug 25 06:48:24 2006,Tue May 22 21:36:53 2012
1156979359,oxford footbag club,Oxford,OH,USA,,,any skill level welcome willing to teach,Wed Aug 30 23:10:24 2006,Wed Aug 30 23:15:56 2006
1158020014,Athens Footbag Club,Athens,GA,USA,,,"we're always looking for new players doesn't matter what their skill levle 
is. We have an unofficial net for fun but we are really just freestyle 
players. Dont be shy and give us a call!",Tue Sep 12 00:14:34 2006,Sat Feb 21 16:12:01 2009
1158251820,CCHS Hackers,Hillsville,VA,USA,,,,Thu Sep 14 16:38:20 2006,Thu Sep 14 16:40:28 2006
1158465815,Góra Footbag Klub,Góra,,Poland,75937,,,Sat Sep 16 21:03:47 2006,Mon Sep 18 11:57:54 2006
1158571957,Ninja Jedi Hack Pixie Massif and the Fairland Posse,Alfreton,none,United Kingdom,,,"Welcome one and all, to the biggest and best Hacky-Sack 
(Footbag) 'club' in Alfreton. I say 'club' because we're more of a group of 
like-minded friends who happen to be mad on Hackin it up when and 
wherever possible. If you're in the area and fancy meetin up then shout 
us at the E-mail addy in my profile. We're all of varying ability and are 
progressing all the time. It's an excellent way of gettin healthy-ish and 
there's a good social atmosphere after most games, ie: we all nip 
down the local and sink a few...",Mon Sep 18 09:34:09 2006,Mon Sep 18 09:49:48 2006
1159662267,Master Beans,Springfield,MO,USA,,,I'll get back to you.,Sun Oct 01 00:25:36 2006,Sun Oct 01 00:26:16 2006
1159970273,Grazer Footbag Club,Graz,,Austria,72783,http://www.gravityfighters.at,"Willkommen zum Grazer Footbag Club!
...die beste Gelegenheit in Graz Footbag zu spielen, und Leute zu treffen, die
in der Umgebung Graz spielen!
Dieser Club wurde auch (eigentlich) für die Mitglieder des Grazer Footbag
USI-Kurs gegründet, und im österreichischen Forum gibts auch immer wieder
Neuigkeiten über Footbag in Graz!

Mehr und aktuelle Informationen gibts immer auf www.gravityfighters.at",Wed Oct  4 06:58:37 2006,Tue Feb 26 03:34:19 2008
1160334377,PowerPlay,Moscow,,Russia,75940,,,Sun Oct  8 12:06:59 2006,Sun Oct 15 00:56:02 2006
1160711512,we're all mads!,Beauce,Quebec,Canada,,,"Euh, ben c'est sa, je suis situé en beauce et y'a personne ki joue au 
footbag au alentours, alors je fesait un dernier appel de détresse pour 
savoir si j'ai rien manker, donc si vous êtes proche de la beauce contakter 
moi!! localisé à la pocatière pendant 1an et demi!! been playing for 5 months
and both sided, tiltless.. working on getting guiltess!!

shred hard (-_-) !

p",Fri Oct 13 03:54:03 2006,Fri Oct 13 04:02:29 2006
1161216588,River City Footbag,Chattanooga,TN,USA,,,"This club is mostly just me, but if you're passing through Chattanooga, drop me a line and we'll get a session going.  Freestyle, foursquare, and net if you bring the net.",Thu Oct 19 00:10:57 2006,Sat Sep 17 19:30:13 2011
1161873598,Boston Shred Crew,Boston,Massachusetts,USA,71321,http://www.myspace.com/bostonfootbag,"Greets-

you have stumbled upon the official footbag.org club listing for the Boston
Shred Crew(BSC).  There really isnt any other freestyle club in Boston, and
we're probably the biggest/most active in MA.  So dont bother contacting any
of the other listed clubs.  We kick at least once a week, on saturdays at 1:00
at Northeastern University near Fenway.  We have indoor locations to kick,
outdoor locations to kick, several dv cameras for taking footage, a pimpin
boombox, plenty of bags to kick on, and about 4-7 regular members that show up
at least once a week.  we also play randomly during the week.  If you live in
or are visiting Boston in the near future, and want to get better at keeping
the bag off the ground, or are just looking for someone to kick with, or if
you like run-on sentences, definitely feel free to contact me via email or my
listed cell phone number.",Thu Oct 26 07:40:52 2006,Sun Nov 25 09:17:18 2007
