region,fiber,launch,landing,landing_grade,landing_lat,dex1,dex2,atlas_coord,pair_kind,swap_partner,symbolic_formula,add,grammar_status,representation,name,notes
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.S,O.IN.O,toe:inside/S.OUT.S|O.IN.O,off-diagonal(ordered-pair),toe:inside/O.IN.O|S.OUT.S,TOE > SAME OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.S,O.OUT.S,toe:inside/S.OUT.S|O.OUT.S,off-diagonal(ordered-pair),toe:inside/O.OUT.S|S.OUT.S,TOE > SAME OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.S,O.OUT.O,toe:inside/S.OUT.S|O.OUT.O,off-diagonal(ordered-pair),toe:inside/O.OUT.O|S.OUT.S,TOE > SAME OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,S.IN.S,toe:inside/S.OUT.O|S.IN.S,off-diagonal(ordered-pair),toe:inside/S.IN.S|S.OUT.O,TOE > SAME OUT [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,S.IN.O,toe:inside/S.OUT.O|S.IN.O,off-diagonal(ordered-pair),toe:inside/S.IN.O|S.OUT.O,TOE > SAME OUT [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,S.OUT.S,toe:inside/S.OUT.O|S.OUT.S,off-diagonal(ordered-pair),toe:inside/S.OUT.S|S.OUT.O,TOE > SAME OUT [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,S.OUT.O,toe:inside/S.OUT.O|S.OUT.O,diagonal(repeated-dex),toe:inside/S.OUT.O|S.OUT.O,TOE > SAME OUT [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,O.IN.S,toe:inside/S.OUT.O|O.IN.S,off-diagonal(ordered-pair),toe:inside/O.IN.S|S.OUT.O,TOE > SAME OUT [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,O.IN.O,toe:inside/S.OUT.O|O.IN.O,off-diagonal(ordered-pair),toe:inside/O.IN.O|S.OUT.O,TOE > SAME OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,O.OUT.S,toe:inside/S.OUT.O|O.OUT.S,off-diagonal(ordered-pair),toe:inside/O.OUT.S|S.OUT.O,TOE > SAME OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,S.OUT.O,O.OUT.O,toe:inside/S.OUT.O|O.OUT.O,off-diagonal(ordered-pair),toe:inside/O.OUT.O|S.OUT.O,TOE > SAME OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,S.IN.S,toe:inside/O.IN.S|S.IN.S,off-diagonal(ordered-pair),toe:inside/S.IN.S|O.IN.S,TOE > OP IN [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,S.IN.O,toe:inside/O.IN.S|S.IN.O,off-diagonal(ordered-pair),toe:inside/S.IN.O|O.IN.S,TOE > OP IN [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,S.OUT.S,toe:inside/O.IN.S|S.OUT.S,off-diagonal(ordered-pair),toe:inside/S.OUT.S|O.IN.S,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,S.OUT.O,toe:inside/O.IN.S|S.OUT.O,off-diagonal(ordered-pair),toe:inside/S.OUT.O|O.IN.S,TOE > OP IN [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,O.IN.S,toe:inside/O.IN.S|O.IN.S,diagonal(repeated-dex),toe:inside/O.IN.S|O.IN.S,TOE > OP IN [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,O.IN.O,toe:inside/O.IN.S|O.IN.O,off-diagonal(ordered-pair),toe:inside/O.IN.O|O.IN.S,TOE > OP IN [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,O.OUT.S,toe:inside/O.IN.S|O.OUT.S,off-diagonal(ordered-pair),toe:inside/O.OUT.S|O.IN.S,TOE > OP IN [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.S,O.OUT.O,toe:inside/O.IN.S|O.OUT.O,off-diagonal(ordered-pair),toe:inside/O.OUT.O|O.IN.S,TOE > OP IN [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,S.IN.S,toe:inside/O.IN.O|S.IN.S,off-diagonal(ordered-pair),toe:inside/S.IN.S|O.IN.O,TOE > OP IN [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,S.IN.O,toe:inside/O.IN.O|S.IN.O,off-diagonal(ordered-pair),toe:inside/S.IN.O|O.IN.O,TOE > OP IN [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,S.OUT.S,toe:inside/O.IN.O|S.OUT.S,off-diagonal(ordered-pair),toe:inside/S.OUT.S|O.IN.O,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,S.OUT.O,toe:inside/O.IN.O|S.OUT.O,off-diagonal(ordered-pair),toe:inside/S.OUT.O|O.IN.O,TOE > OP IN [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,O.IN.S,toe:inside/O.IN.O|O.IN.S,off-diagonal(ordered-pair),toe:inside/O.IN.S|O.IN.O,TOE > OP IN [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,O.IN.O,toe:inside/O.IN.O|O.IN.O,diagonal(repeated-dex),toe:inside/O.IN.O|O.IN.O,TOE > OP IN [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,O.OUT.S,toe:inside/O.IN.O|O.OUT.S,off-diagonal(ordered-pair),toe:inside/O.OUT.S|O.IN.O,TOE > OP IN [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.IN.O,O.OUT.O,toe:inside/O.IN.O|O.OUT.O,off-diagonal(ordered-pair),toe:inside/O.OUT.O|O.IN.O,TOE > OP IN [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,S.IN.S,toe:inside/O.OUT.S|S.IN.S,off-diagonal(ordered-pair),toe:inside/S.IN.S|O.OUT.S,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,S.IN.O,toe:inside/O.OUT.S|S.IN.O,off-diagonal(ordered-pair),toe:inside/S.IN.O|O.OUT.S,TOE > OP OUT [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,S.OUT.S,toe:inside/O.OUT.S|S.OUT.S,off-diagonal(ordered-pair),toe:inside/S.OUT.S|O.OUT.S,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,S.OUT.O,toe:inside/O.OUT.S|S.OUT.O,off-diagonal(ordered-pair),toe:inside/S.OUT.O|O.OUT.S,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,O.IN.S,toe:inside/O.OUT.S|O.IN.S,off-diagonal(ordered-pair),toe:inside/O.IN.S|O.OUT.S,TOE > OP OUT [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,O.IN.O,toe:inside/O.OUT.S|O.IN.O,off-diagonal(ordered-pair),toe:inside/O.IN.O|O.OUT.S,TOE > OP OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,O.OUT.S,toe:inside/O.OUT.S|O.OUT.S,diagonal(repeated-dex),toe:inside/O.OUT.S|O.OUT.S,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.S,O.OUT.O,toe:inside/O.OUT.S|O.OUT.O,off-diagonal(ordered-pair),toe:inside/O.OUT.O|O.OUT.S,TOE > OP OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,S.IN.S,toe:inside/O.OUT.O|S.IN.S,off-diagonal(ordered-pair),toe:inside/S.IN.S|O.OUT.O,TOE > OP OUT [DEX] > SAME IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,S.IN.O,toe:inside/O.OUT.O|S.IN.O,off-diagonal(ordered-pair),toe:inside/S.IN.O|O.OUT.O,TOE > OP OUT [DEX] > SAME IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,S.OUT.S,toe:inside/O.OUT.O|S.OUT.S,off-diagonal(ordered-pair),toe:inside/S.OUT.S|O.OUT.O,TOE > OP OUT [DEX] > SAME OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,S.OUT.O,toe:inside/O.OUT.O|S.OUT.O,off-diagonal(ordered-pair),toe:inside/S.OUT.O|O.OUT.O,TOE > OP OUT [DEX] > SAME OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,O.IN.S,toe:inside/O.OUT.O|O.IN.S,off-diagonal(ordered-pair),toe:inside/O.IN.S|O.OUT.O,TOE > OP OUT [DEX] > OP IN [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,O.IN.O,toe:inside/O.OUT.O|O.IN.O,off-diagonal(ordered-pair),toe:inside/O.IN.O|O.OUT.O,TOE > OP OUT [DEX] > OP IN [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,O.OUT.S,toe:inside/O.OUT.O|O.OUT.S,off-diagonal(ordered-pair),toe:inside/O.OUT.S|O.OUT.O,TOE > OP OUT [DEX] > OP OUT [DEX] > SAME INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:inside,toe,inside,1,paired,O.OUT.O,O.OUT.O,toe:inside/O.OUT.O|O.OUT.O,diagonal(repeated-dex),toe:inside/O.OUT.O|O.OUT.O,TOE > OP OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,S.IN.S,toe:outside/S.IN.S|S.IN.S,diagonal(repeated-dex),toe:outside/S.IN.S|S.IN.S,TOE > SAME IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,S.IN.O,toe:outside/S.IN.S|S.IN.O,off-diagonal(ordered-pair),toe:outside/S.IN.O|S.IN.S,TOE > SAME IN [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,S.OUT.S,toe:outside/S.IN.S|S.OUT.S,off-diagonal(ordered-pair),toe:outside/S.OUT.S|S.IN.S,TOE > SAME IN [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,S.OUT.O,toe:outside/S.IN.S|S.OUT.O,off-diagonal(ordered-pair),toe:outside/S.OUT.O|S.IN.S,TOE > SAME IN [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,O.IN.S,toe:outside/S.IN.S|O.IN.S,off-diagonal(ordered-pair),toe:outside/O.IN.S|S.IN.S,TOE > SAME IN [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,O.IN.O,toe:outside/S.IN.S|O.IN.O,off-diagonal(ordered-pair),toe:outside/O.IN.O|S.IN.S,TOE > SAME IN [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,O.OUT.S,toe:outside/S.IN.S|O.OUT.S,off-diagonal(ordered-pair),toe:outside/O.OUT.S|S.IN.S,TOE > SAME IN [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.S,O.OUT.O,toe:outside/S.IN.S|O.OUT.O,off-diagonal(ordered-pair),toe:outside/O.OUT.O|S.IN.S,TOE > SAME IN [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,S.IN.S,toe:outside/S.IN.O|S.IN.S,off-diagonal(ordered-pair),toe:outside/S.IN.S|S.IN.O,TOE > SAME IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,S.IN.O,toe:outside/S.IN.O|S.IN.O,diagonal(repeated-dex),toe:outside/S.IN.O|S.IN.O,TOE > SAME IN [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,S.OUT.S,toe:outside/S.IN.O|S.OUT.S,off-diagonal(ordered-pair),toe:outside/S.OUT.S|S.IN.O,TOE > SAME IN [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,S.OUT.O,toe:outside/S.IN.O|S.OUT.O,off-diagonal(ordered-pair),toe:outside/S.OUT.O|S.IN.O,TOE > SAME IN [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,O.IN.S,toe:outside/S.IN.O|O.IN.S,off-diagonal(ordered-pair),toe:outside/O.IN.S|S.IN.O,TOE > SAME IN [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,O.IN.O,toe:outside/S.IN.O|O.IN.O,off-diagonal(ordered-pair),toe:outside/O.IN.O|S.IN.O,TOE > SAME IN [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,O.OUT.S,toe:outside/S.IN.O|O.OUT.S,off-diagonal(ordered-pair),toe:outside/O.OUT.S|S.IN.O,TOE > SAME IN [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.IN.O,O.OUT.O,toe:outside/S.IN.O|O.OUT.O,off-diagonal(ordered-pair),toe:outside/O.OUT.O|S.IN.O,TOE > SAME IN [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,S.IN.S,toe:outside/S.OUT.S|S.IN.S,off-diagonal(ordered-pair),toe:outside/S.IN.S|S.OUT.S,TOE > SAME OUT [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,S.IN.O,toe:outside/S.OUT.S|S.IN.O,off-diagonal(ordered-pair),toe:outside/S.IN.O|S.OUT.S,TOE > SAME OUT [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,S.OUT.S,toe:outside/S.OUT.S|S.OUT.S,diagonal(repeated-dex),toe:outside/S.OUT.S|S.OUT.S,TOE > SAME OUT [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,S.OUT.O,toe:outside/S.OUT.S|S.OUT.O,off-diagonal(ordered-pair),toe:outside/S.OUT.O|S.OUT.S,TOE > SAME OUT [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,O.IN.S,toe:outside/S.OUT.S|O.IN.S,off-diagonal(ordered-pair),toe:outside/O.IN.S|S.OUT.S,TOE > SAME OUT [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,O.IN.O,toe:outside/S.OUT.S|O.IN.O,off-diagonal(ordered-pair),toe:outside/O.IN.O|S.OUT.S,TOE > SAME OUT [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,O.OUT.S,toe:outside/S.OUT.S|O.OUT.S,off-diagonal(ordered-pair),toe:outside/O.OUT.S|S.OUT.S,TOE > SAME OUT [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.S,O.OUT.O,toe:outside/S.OUT.S|O.OUT.O,off-diagonal(ordered-pair),toe:outside/O.OUT.O|S.OUT.S,TOE > SAME OUT [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,S.IN.S,toe:outside/S.OUT.O|S.IN.S,off-diagonal(ordered-pair),toe:outside/S.IN.S|S.OUT.O,TOE > SAME OUT [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,S.IN.O,toe:outside/S.OUT.O|S.IN.O,off-diagonal(ordered-pair),toe:outside/S.IN.O|S.OUT.O,TOE > SAME OUT [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,S.OUT.S,toe:outside/S.OUT.O|S.OUT.S,off-diagonal(ordered-pair),toe:outside/S.OUT.S|S.OUT.O,TOE > SAME OUT [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,S.OUT.O,toe:outside/S.OUT.O|S.OUT.O,diagonal(repeated-dex),toe:outside/S.OUT.O|S.OUT.O,TOE > SAME OUT [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,O.IN.S,toe:outside/S.OUT.O|O.IN.S,off-diagonal(ordered-pair),toe:outside/O.IN.S|S.OUT.O,TOE > SAME OUT [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,O.IN.O,toe:outside/S.OUT.O|O.IN.O,off-diagonal(ordered-pair),toe:outside/O.IN.O|S.OUT.O,TOE > SAME OUT [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,O.OUT.S,toe:outside/S.OUT.O|O.OUT.S,off-diagonal(ordered-pair),toe:outside/O.OUT.S|S.OUT.O,TOE > SAME OUT [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,S.OUT.O,O.OUT.O,toe:outside/S.OUT.O|O.OUT.O,off-diagonal(ordered-pair),toe:outside/O.OUT.O|S.OUT.O,TOE > SAME OUT [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,S.IN.S,toe:outside/O.IN.S|S.IN.S,off-diagonal(ordered-pair),toe:outside/S.IN.S|O.IN.S,TOE > OP IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,S.IN.O,toe:outside/O.IN.S|S.IN.O,off-diagonal(ordered-pair),toe:outside/S.IN.O|O.IN.S,TOE > OP IN [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,S.OUT.S,toe:outside/O.IN.S|S.OUT.S,off-diagonal(ordered-pair),toe:outside/S.OUT.S|O.IN.S,TOE > OP IN [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,S.OUT.O,toe:outside/O.IN.S|S.OUT.O,off-diagonal(ordered-pair),toe:outside/S.OUT.O|O.IN.S,TOE > OP IN [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,O.IN.S,toe:outside/O.IN.S|O.IN.S,diagonal(repeated-dex),toe:outside/O.IN.S|O.IN.S,TOE > OP IN [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,O.IN.O,toe:outside/O.IN.S|O.IN.O,off-diagonal(ordered-pair),toe:outside/O.IN.O|O.IN.S,TOE > OP IN [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,O.OUT.S,toe:outside/O.IN.S|O.OUT.S,off-diagonal(ordered-pair),toe:outside/O.OUT.S|O.IN.S,TOE > OP IN [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.S,O.OUT.O,toe:outside/O.IN.S|O.OUT.O,off-diagonal(ordered-pair),toe:outside/O.OUT.O|O.IN.S,TOE > OP IN [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:outside,toe,outside,1,paired,O.IN.O,S.IN.S,toe:outside/O.IN.O|S.IN.S,off-diagonal(ordered-pair),toe:outside/S.IN.S|O.IN.O,TOE > OP IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
