dimension,base_formula,symbolic_formula,status,failure_class,reason
paradox,CLIP > OP OUT [DEX] > SAME CLIPPER [XBD] [DEL],CLIP > OP OUT [DEX] [PDX] > SAME CLIPPER [XBD] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP OUT [DEX] > OP CLIPPER [XBD] [DEL],CLIP > OP OUT [DEX] [PDX] > OP CLIPPER [XBD] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP IN [DEX] > SAME HEEL [UNS] [DEL],CLIP > OP IN [DEX] [PDX] > SAME HEEL [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP IN [DEX] > OP HEEL [UNS] [DEL],CLIP > OP IN [DEX] [PDX] > OP HEEL [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP OUT [DEX] > SAME HEEL [UNS] [DEL],CLIP > OP OUT [DEX] [PDX] > SAME HEEL [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP OUT [DEX] > OP HEEL [UNS] [DEL],CLIP > OP OUT [DEX] [PDX] > OP HEEL [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP IN [DEX] > SAME SOLE [UNS] [DEL],CLIP > OP IN [DEX] [PDX] > SAME SOLE [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP IN [DEX] > OP SOLE [UNS] [DEL],CLIP > OP IN [DEX] [PDX] > OP SOLE [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP OUT [DEX] > SAME SOLE [UNS] [DEL],CLIP > OP OUT [DEX] [PDX] > SAME SOLE [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP OUT [DEX] > OP SOLE [UNS] [DEL],CLIP > OP OUT [DEX] [PDX] > OP SOLE [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP IN [DEX] > CLOUD [UNS] [DEL],CLIP > OP IN [DEX] [PDX] > CLOUD [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,CLIP > OP OUT [DEX] > CLOUD [UNS] [DEL],CLIP > OP OUT [DEX] [PDX] > CLOUD [UNS] [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > SAME IN [DEX] > SAME INSIDE [DEL],INSIDE > SAME IN [DEX] [PDX] > SAME INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > SAME IN [DEX] > OP INSIDE [DEL],INSIDE > SAME IN [DEX] [PDX] > OP INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > SAME OUT [DEX] > SAME INSIDE [DEL],INSIDE > SAME OUT [DEX] [PDX] > SAME INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > SAME OUT [DEX] > OP INSIDE [DEL],INSIDE > SAME OUT [DEX] [PDX] > OP INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > OP IN [DEX] > SAME INSIDE [DEL],INSIDE > OP IN [DEX] [PDX] > SAME INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > OP IN [DEX] > OP INSIDE [DEL],INSIDE > OP IN [DEX] [PDX] > OP INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > OP OUT [DEX] > SAME INSIDE [DEL],INSIDE > OP OUT [DEX] [PDX] > SAME INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,INSIDE > OP OUT [DEX] > OP INSIDE [DEL],INSIDE > OP OUT [DEX] [PDX] > OP INSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > SAME IN [DEX] > SAME OUTSIDE [DEL],OUTSIDE > SAME IN [DEX] [PDX] > SAME OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > SAME IN [DEX] > OP OUTSIDE [DEL],OUTSIDE > SAME IN [DEX] [PDX] > OP OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > SAME OUT [DEX] > SAME OUTSIDE [DEL],OUTSIDE > SAME OUT [DEX] [PDX] > SAME OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > SAME OUT [DEX] > OP OUTSIDE [DEL],OUTSIDE > SAME OUT [DEX] [PDX] > OP OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > OP IN [DEX] > SAME OUTSIDE [DEL],OUTSIDE > OP IN [DEX] [PDX] > SAME OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > OP IN [DEX] > OP OUTSIDE [DEL],OUTSIDE > OP IN [DEX] [PDX] > OP OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > OP OUT [DEX] > SAME OUTSIDE [DEL],OUTSIDE > OP OUT [DEX] [PDX] > SAME OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,OUTSIDE > OP OUT [DEX] > OP OUTSIDE [DEL],OUTSIDE > OP OUT [DEX] [PDX] > OP OUTSIDE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > SAME IN [DEX] > SAME KNEE [DEL],KNEE > SAME IN [DEX] [PDX] > SAME KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > SAME IN [DEX] > OP KNEE [DEL],KNEE > SAME IN [DEX] [PDX] > OP KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > SAME OUT [DEX] > SAME KNEE [DEL],KNEE > SAME OUT [DEX] [PDX] > SAME KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > SAME OUT [DEX] > OP KNEE [DEL],KNEE > SAME OUT [DEX] [PDX] > OP KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > OP IN [DEX] > SAME KNEE [DEL],KNEE > OP IN [DEX] [PDX] > SAME KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > OP IN [DEX] > OP KNEE [DEL],KNEE > OP IN [DEX] [PDX] > OP KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > OP OUT [DEX] > SAME KNEE [DEL],KNEE > OP OUT [DEX] [PDX] > SAME KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,KNEE > OP OUT [DEX] > OP KNEE [DEL],KNEE > OP OUT [DEX] [PDX] > OP KNEE [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > SAME IN [DEX] > SAME SHOULDER [DEL],SHOULDER > SAME IN [DEX] [PDX] > SAME SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > SAME IN [DEX] > OP SHOULDER [DEL],SHOULDER > SAME IN [DEX] [PDX] > OP SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > SAME OUT [DEX] > SAME SHOULDER [DEL],SHOULDER > SAME OUT [DEX] [PDX] > SAME SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > SAME OUT [DEX] > OP SHOULDER [DEL],SHOULDER > SAME OUT [DEX] [PDX] > OP SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > OP IN [DEX] > SAME SHOULDER [DEL],SHOULDER > OP IN [DEX] [PDX] > SAME SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > OP IN [DEX] > OP SHOULDER [DEL],SHOULDER > OP IN [DEX] [PDX] > OP SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > OP OUT [DEX] > SAME SHOULDER [DEL],SHOULDER > OP OUT [DEX] [PDX] > SAME SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
paradox,SHOULDER > OP OUT [DEX] > OP SHOULDER [DEL],SHOULDER > OP OUT [DEX] [PDX] > OP SHOULDER [DEL],failure,ambiguous-primitive,paradox unresolved as dex parameter(+0) vs scored event(+1); ADD is one of two values
posture,TOE > SAME IN [DEX] > SAME TOE [DEL],TOE > SAME IN [DEX] > SAME TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP TOE [DEL],TOE > SAME IN [DEX] > OP TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME TOE [DEL],TOE > SAME OUT [DEX] > SAME TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP TOE [DEL],TOE > SAME OUT [DEX] > OP TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME TOE [DEL],TOE > OP IN [DEX] > SAME TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP TOE [DEL],TOE > OP IN [DEX] > OP TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME TOE [DEL],TOE > OP OUT [DEX] > SAME TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP TOE [DEL],TOE > OP OUT [DEX] > OP TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > SAME INSIDE [DEL],TOE > SAME IN [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP INSIDE [DEL],TOE > SAME IN [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME INSIDE [DEL],TOE > SAME OUT [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP INSIDE [DEL],TOE > SAME OUT [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME INSIDE [DEL],TOE > OP IN [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP INSIDE [DEL],TOE > OP IN [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME INSIDE [DEL],TOE > OP OUT [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP INSIDE [DEL],TOE > OP OUT [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > SAME OUTSIDE [DEL],TOE > SAME IN [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP OUTSIDE [DEL],TOE > SAME IN [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME OUTSIDE [DEL],TOE > SAME OUT [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP OUTSIDE [DEL],TOE > SAME OUT [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME OUTSIDE [DEL],TOE > OP IN [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP OUTSIDE [DEL],TOE > OP IN [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME OUTSIDE [DEL],TOE > OP OUT [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP OUTSIDE [DEL],TOE > OP OUT [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > SAME KNEE [DEL],TOE > SAME IN [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP KNEE [DEL],TOE > SAME IN [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME KNEE [DEL],TOE > SAME OUT [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP KNEE [DEL],TOE > SAME OUT [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME KNEE [DEL],TOE > OP IN [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP KNEE [DEL],TOE > OP IN [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME KNEE [DEL],TOE > OP OUT [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP KNEE [DEL],TOE > OP OUT [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > SAME SHOULDER [DEL],TOE > SAME IN [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP SHOULDER [DEL],TOE > SAME IN [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME SHOULDER [DEL],TOE > SAME OUT [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP SHOULDER [DEL],TOE > SAME OUT [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME SHOULDER [DEL],TOE > OP IN [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP SHOULDER [DEL],TOE > OP IN [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME SHOULDER [DEL],TOE > OP OUT [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP SHOULDER [DEL],TOE > OP OUT [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > HEAD [DEL],TOE > SAME IN [DEX] > HEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > HEAD [DEL],TOE > SAME OUT [DEX] > HEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > HEAD [DEL],TOE > OP IN [DEX] > HEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > HEAD [DEL],TOE > OP OUT [DEX] > HEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > FOREHEAD [DEL],TOE > SAME IN [DEX] > FOREHEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > FOREHEAD [DEL],TOE > SAME OUT [DEX] > FOREHEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > FOREHEAD [DEL],TOE > OP IN [DEX] > FOREHEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > FOREHEAD [DEL],TOE > OP OUT [DEX] > FOREHEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > NECK [DEL],TOE > SAME IN [DEX] > NECK [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > NECK [DEL],TOE > SAME OUT [DEX] > NECK [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > NECK [DEL],TOE > OP IN [DEX] > NECK [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > NECK [DEL],TOE > OP OUT [DEX] > NECK [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > SAME CLIPPER [XBD] [DEL],TOE > SAME IN [DEX] > SAME CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP CLIPPER [XBD] [DEL],TOE > SAME IN [DEX] > OP CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME CLIPPER [XBD] [DEL],TOE > SAME OUT [DEX] > SAME CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP CLIPPER [XBD] [DEL],TOE > SAME OUT [DEX] > OP CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME CLIPPER [XBD] [DEL],TOE > OP IN [DEX] > SAME CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP CLIPPER [XBD] [DEL],TOE > OP IN [DEX] > OP CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME CLIPPER [XBD] [DEL],TOE > OP OUT [DEX] > SAME CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP CLIPPER [XBD] [DEL],TOE > OP OUT [DEX] > OP CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > SAME HEEL [UNS] [DEL],TOE > SAME IN [DEX] > SAME HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP HEEL [UNS] [DEL],TOE > SAME IN [DEX] > OP HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME HEEL [UNS] [DEL],TOE > SAME OUT [DEX] > SAME HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP HEEL [UNS] [DEL],TOE > SAME OUT [DEX] > OP HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME HEEL [UNS] [DEL],TOE > OP IN [DEX] > SAME HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP HEEL [UNS] [DEL],TOE > OP IN [DEX] > OP HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME HEEL [UNS] [DEL],TOE > OP OUT [DEX] > SAME HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP HEEL [UNS] [DEL],TOE > OP OUT [DEX] > OP HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > SAME SOLE [UNS] [DEL],TOE > SAME IN [DEX] > SAME SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > OP SOLE [UNS] [DEL],TOE > SAME IN [DEX] > OP SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > SAME SOLE [UNS] [DEL],TOE > SAME OUT [DEX] > SAME SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > OP SOLE [UNS] [DEL],TOE > SAME OUT [DEX] > OP SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > SAME SOLE [UNS] [DEL],TOE > OP IN [DEX] > SAME SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > OP SOLE [UNS] [DEL],TOE > OP IN [DEX] > OP SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > SAME SOLE [UNS] [DEL],TOE > OP OUT [DEX] > SAME SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > OP SOLE [UNS] [DEL],TOE > OP OUT [DEX] > OP SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME IN [DEX] > CLOUD [UNS] [DEL],TOE > SAME IN [DEX] > CLOUD [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > SAME OUT [DEX] > CLOUD [UNS] [DEL],TOE > SAME OUT [DEX] > CLOUD [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP IN [DEX] > CLOUD [UNS] [DEL],TOE > OP IN [DEX] > CLOUD [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,TOE > OP OUT [DEX] > CLOUD [UNS] [DEL],TOE > OP OUT [DEX] > CLOUD [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
