event_id,event_name,year,event_type,location,start_date,end_date,city,region,country,host_club,status,validation_status,num_placements,source_types,data_source
2013_akisphere,Akisphere,2013,net,"Montréal, Quebec, Canada",2013-07-19,2013-07-21,Montréal,Quebec,Canada,Aki Québec,completed,N/A,33,MIRROR,POST1997
2013_austrian,Austrian Footbag Championships 2013,2013,mixed,"Vienna, Austria",2013-12-20,2013-12-21,Vienna,,Austria,Footbag-Vienna,completed,N/A,38,MIRROR,POST1997
2013_footbagjam_burgas,Burgas Summer Footbag Jam V,2013,net,"Burgas, Bulgaria",2013-07-27,2013-07-28,Burgas,,Bulgaria,Urban Komba,completed,N/A,11,MIRROR,POST1997
2013_championnat_de_france,Championnat de France de Footbag 2013,2013,net,"Nantes, Loire-Atlantique, France",2013-11-30,2013-12-01,Nantes,Loire-Atlantique,France,Carnabal Footbag,completed,N/A,26,MIRROR,POST1997
2013_copa_san_sebasti,Copa San Sebastián,2013,net,"San Cristóbal, Táchira, Venezuela",2013-03-16,2013-03-17,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,16,MIRROR,POST1997
2013_czech,Czech Footbag Championships,2013,freestyle,"Brno, South Moravian, Czech Republic",2013-11-22,2013-11-24,Brno,South Moravian,Czech Republic,Czech Footbag Association,completed,N/A,15,MIRROR,POST1997
2013_footbagjam_copenhagen,Danish Footbag Open,2013,freestyle,"Copenhagen, Capital Region, Denmark",2013-11-29,2013-11-30,Copenhagen,Capital Region,Denmark,,completed,N/A,42,MIRROR,POST1997
2013_footcamp,FOOTCAMP 2013,2013,net,"San Cristóbal, Táchira, Venezuela",2013-04-20,2013-04-21,San Cristóbal,Táchira,Venezuela,Footbag Táchira Venezuela,completed,N/A,21,MIRROR,POST1997
2013_jfk,JFK March Mayhem 2013,2013,net,"Jyväskylä, Central Finland, Finland",2013-03-23,2013-03-23,Jyväskylä,Central Finland,Finland,"Jyväskylän Footbag-klubi, JFK",completed,N/A,6,MIRROR,POST1997
2013_kick_volley_04,Kick Volley 04,2013,net,"Montréal, Quebec, Canada",2013-06-15,2013-06-16,Montréal,Quebec,Canada,Association Québécoise de Footbag,completed,N/A,11,MIRROR,POST1997
2013_paris_battle_3,Paris Net Battle 3,2013,net,"Paris, Île-de-France, France",2013-06-29,2013-06-30,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,7,MIRROR,POST1997
2013_sixth_windy_city,Sixth Annual Windy City Cup Footbag Net Championships,2013,net,"Chicago, Illinois, United States",2013-06-21,2013-06-23,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,20,MIRROR,POST1997
2013_footbagjam_lausanne,Swiss Footbag Open & Championships,2013,net,"Lausanne, Vaud, Switzerland",2013-10-25,2013-10-27,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,35,MIRROR,POST1997
2013_swiss_z_rich,Swiss Jam Zürich,2013,freestyle,"Zurich, Switzerland",2013-09-14,2013-09-15,Zurich,,Switzerland,Sole Rebels Zürich,completed,N/A,28,MIRROR,POST1997
2013_todexon_14,Todexon 14,2013,freestyle,"Prague, Czech Republic",2013-04-12,2013-04-14,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,30,MIRROR,POST1997
2013_turku_tuanament,Turku Open Tuanament,2013,net,"Turku, Southwest Finland, Finland",2013-07-13,2013-07-14,Turku,Southwest Finland,Finland,Footcraft,completed,N/A,15,MIRROR,POST1997
2013_usopen_portland,U.S. OPEN Footbag Net Championships 2013,2013,net,"Portland, Oregon, United States",2013-06-29,2013-06-30,Portland,Oregon,United States,NPR,completed,N/A,38,MIRROR,POST1997
2013_footbagjam_warsaw,WSF Stare Babice Footbag Jam 2013,2013,mixed,"Warsaw, Masovian, Poland",2013-05-18,2013-05-18,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,31,MIRROR,POST1997
2014_polish,14th Annual Polish Footbag Championships 2014,2014,mixed,"Lubaczów, Subcarpathian, Poland",2014-08-22,2014-08-24,Lubaczów,Subcarpathian,Poland,Lubaczów Footbag Club,completed,N/A,45,MIRROR,POST1997
2014_anniversary_rnh_rnh,15th Anniversary of RNH Footbag (RNH Contest 2014),2014,net,"Paris, Île-de-France, France",2014-11-15,2014-11-16,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,22,MIRROR,POST1997
2014_footbagjam_freiburg,16th Annual German Footbag Open,2014,net,"Freiburg, Baden-Württemberg, Germany",2014-09-06,2014-09-07,Freiburg,Baden-Württemberg,Germany,FC Footstar Berlin e.V.,completed,N/A,22,MIRROR,POST1997
2014_eurochamp_turku,16th Annual IFPA European Footbag Championships,2014,mixed,"Turku, Southwest Finland, Finland",2014-07-11,2014-07-13,Turku,Southwest Finland,Finland,Footcraft,completed,N/A,83,MIRROR,POST1997
2014_footbagjam_helsinki,18th Annual Finnish Footbag Open,2014,net,"Helsinki, Uusimaa, Finland",2014-11-29,2014-11-30,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,28,MIRROR,POST1997
2014_green_chaos,2014 Green Cup Presented by Chaos,2014,mixed,"Oakland, California, United States",2014-05-24,2014-05-25,Oakland,California,United States,Chaos Footbag Club,completed,N/A,39,MIRROR,POST1997
2014_copa_bobston_de,2da Copa Bobston de Footbag Net individual,2014,net,"Medellín, Antioquia, Colombia",2014-06-22,2014-06-22,Medellín,Antioquia,Colombia,Club Footbag Medellín,completed,N/A,10,MIRROR,POST1997
2014_eastregion,32nd Annual East Coast Footbag Championships,2014,mixed,"Brooklyn, New York, United States",2014-09-27,2014-09-28,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,41,MIRROR,POST1997
2014_worlds_paris,35th IFPA WORLD FOOTBAG CHAMPIONSHIPS,2014,worlds,"Paris, Île-de-France, France",2014-07-27,2014-08-02,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,214,MIRROR,POST1997
2014_czech_meeting,3rd Czech Footbag Freestyle Meeting,2014,freestyle,"Ostrava, Moravian-Silesian, Czech Republic",2014-03-01,2014-03-02,Ostrava,Moravian-Silesian,Czech Republic,Footbag Ostrava,completed,N/A,4,MIRROR,POST1997
2014_helsinki,5th annual Helsinki Open Footbag Tournament,2014,net,"Helsinki, Uusimaa, Finland",2014-06-28,2014-06-29,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,12,MIRROR,POST1997
2014_akisphere,Akisphere,2014,net,"Montreal, Quebec, Canada",2014-07-04,2014-07-06,Montreal,Quebec,Canada,Aki Québec,completed,N/A,17,MIRROR,POST1997
2014_bembel,Bembel Cup 2014,2014,net,"Frankfurt, Hesse, Germany",2014-05-30,2014-06-01,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,14,MIRROR,POST1997
2014_footbagjam_burgas,Burgas Summer Footbag Jam VI,2014,net,"Burgas, Bulgaria",2014-08-22,2014-08-24,Burgas,,Bulgaria,Urban Komba,completed,N/A,11,MIRROR,POST1997
2014_mud_island_belt,Mud Island Belt 2014,2014,net,"Memphis, Tennessee, United States",2014-04-12,2014-04-13,Memphis,Tennessee,United States,,completed,N/A,12,MIRROR,POST1997
2014_paris_battle,Paris Net Battle 2014,2014,net,"Paris, Île-de-France, France",2014-04-19,2014-04-19,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,5,MIRROR,POST1997
2014_rnh_winter_contest,RNH Winter Contest 2014,2014,net,"Paris, Île-de-France, France",2014-12-13,2014-12-14,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,13,MIRROR,POST1997
2014_seventh_windy_city,Seventh Annual Windy City Cup Footbag Net Championships,2014,net,"Chicago, Illinois, United States",2014-06-21,2014-06-22,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,24,MIRROR,POST1997
2014_sweet_six_teen,Sweet Six-Teen - Footstar B-Day 2014,2014,net,"Berlin, Germany",2014-02-01,2014-02-02,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,33,MIRROR,POST1997
2014_footbagjam_lausanne,Swiss Footbag Open,2014,mixed,"Lausanne, Vaud, Switzerland",2014-10-17,2014-10-19,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,45,MIRROR,POST1997
2014_swiss_z_rich,Swiss Jam Zürich,2014,freestyle,"Zurich, Switzerland",2014-03-15,2014-03-16,Zurich,,Switzerland,Sole Rebels Zürich,completed,N/A,14,MIRROR,POST1997
2014_todexon_15,Todexon 15,2014,mixed,"Prague, Czech Republic",2014-04-04,2014-04-06,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,30,MIRROR,POST1997
2014_u_s,U. S. Open Footbag Championships 2014,2014,mixed,"West Linn, Oregon, United States",2014-06-28,2014-06-29,West Linn,Oregon,United States,Sole Purpose,completed,N/A,45,MIRROR,POST1997
2014_footbagjam_stara_zagora,bulgarian open footbag jam part 24,2014,mixed,"Stara Zagora, Bulgaria",2014-05-02,2014-05-04,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,23,MIRROR,POST1997
2015_footbagjam_frankfurt,17th Annual German Footbag Open,2015,mixed,"Frankfurt, Hesse, Germany",2015-12-04,2015-12-06,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,62,MIRROR,POST1997
2015_eurochamp_sofia,17th Annual IFPA European Footbag Championships,2015,net,"Sofia, Sofia-Grad, Bulgaria",2015-06-25,2015-06-28,Sofia,Sofia-Grad,Bulgaria,Urban Komba,completed,N/A,58,MIRROR,POST1997
2015_fc_footstar_anniversary,17th FC Footstar anniversary,2015,net,"Berlin, Germany",2015-03-07,2015-03-08,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,24,MIRROR,POST1997
2015_footbagjam_helsinki,19th Annual Finnish Footbag Open (FFA 20th anniversary special edition),2015,mixed,"Helsinki, Uusimaa, Finland",2015-11-28,2015-11-29,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,37,MIRROR,POST1997
2015_finnish,2015 Finnish Footbag Championships in Singles Net,2015,net,"Turku, Southwest Finland, Finland",2015-12-19,2015-12-19,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,8,MIRROR,POST1997
2015_mud_island_belt,2015 Mud Island Belt presented by Memphis Footworks,2015,net,"Memphis, Tennessee, United States",2015-05-23,2015-05-25,Memphis,Tennessee,United States,,completed,N/A,16,MIRROR,POST1997
2015_eastregion,33rd Annual East Coast Footbag Championships,2015,mixed,"Brooklyn, New York, United States",2015-09-12,2015-09-13,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,32,MIRROR,POST1997
2015_worlds_copenhagen,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,2015,worlds,"Copenhagen, Capital Region, Denmark",2015-07-26,2015-08-01,Copenhagen,Capital Region,Denmark,FootbagDenmark,completed,N/A,233,MIRROR,POST1997
2015_copa_venezuela,5ta Copa Venezuela,2015,net,"Caracas, Capital District, Venezuela",2015-06-27,2015-06-28,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,25,MIRROR,POST1997
2015_copa_pro,7ma Copa X-PRO,2015,net,"Caracas, Capital District, Venezuela",2015-02-28,2015-02-28,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,40,MIRROR,POST1997
2015_windy_city,8th Annual Windy City Cup Footbag Net Championships,2015,net,"Chicago, Illinois, United States",2015-06-19,2015-06-21,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,19,MIRROR,POST1997
2015_akisphere,Akisphere 2015,2015,net,"Montreal, Quebec, Canada",2015-07-10,2015-07-12,Montreal,Quebec,Canada,Aki Québec,completed,N/A,8,MIRROR,POST1997
2015_austrian,Austrian Footbag Championships 2015,2015,freestyle,"Vienna, Austria",2015-12-18,2015-12-19,Vienna,,Austria,Footbag-Vienna,completed,N/A,16,MIRROR,POST1997
2015_bembel_15_years,Bembel Cup 2015 and 15 Years FrankfurtFootbag,2015,net,"Frankfurt, Hesse, Germany",2015-05-23,2015-05-24,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,25,MIRROR,POST1997
2015_footbagjam_stara_zagora,Bulgarian Open Footbag Jam,2015,net,"Stara Zagora, Bulgaria",2015-05-01,2015-05-03,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,11,MIRROR,POST1997
2015_championnat_de_france,Championnat de France de Footbag 2015,2015,net,"Nantes, Pays de la Loire, France",2015-07-11,2015-07-12,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,23,MIRROR,POST1997
2015_lakeerie,Lake Erie Footbag Tournament,2015,net,"Erie, Pennsylvania, United States",2015-07-18,2015-07-19,Erie,Pennsylvania,United States,FOOTBAG ERIE,completed,N/A,10,MIRROR,POST1997
2015_footbagjam_ann_arbor,New Year's Footbag Jam,2015,freestyle,"Ann Arbor, Michigan, United States",2015-01-03,2015-01-04,Ann Arbor,Michigan,United States,\m/ichigan footbag,completed,N/A,10,MIRROR,POST1997
2015_footbagjam_lausanne,Swiss Footbag Open,2015,mixed,"Lausanne, Vaud, Switzerland",2015-10-23,2015-10-25,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,38,MIRROR,POST1997
2015_perpetual_flame_challenge,The Perpetual Flame Footbag Net Challenge,2015,net,"Caracas, Capital District, Venezuela",2015-09-05,2015-09-06,Caracas,Capital District,Venezuela,X-PRO,completed,N/A,36,MIRROR,POST1997
2015_todexon_16,Todexon 16,2015,freestyle,"Prague, Czech Republic",2015-04-11,2015-04-11,Prague,,Czech Republic,Czech Footbag Association,completed,N/A,17,MIRROR,POST1997
2015_turku,Turku Open,2015,net,"Turku, Southwest Finland, Finland",2015-07-18,2015-07-18,Turku,Southwest Finland,Finland,Footcraft,completed,N/A,10,MIRROR,POST1997
2015_usopen_west_linn,U.S. Open Footbag Championships 2015,2015,mixed,"West Linn, Oregon, United States",2015-06-27,2015-06-28,West Linn,Oregon,United States,Sole Purpose,completed,N/A,35,MIRROR,POST1997
2015_xv_polish,XV IFPA Polish Footbag Championships,2015,mixed,"Katowice, Silesian, Poland",2015-09-12,2015-09-13,Katowice,Silesian,Poland,PSF Polish Footbag Association,completed,N/A,52,MIRROR,POST1997
2016_polish,16th Annual Polish Footbag Championships,2016,mixed,"Katowice, Silesian, Poland",2016-09-10,2016-09-11,Katowice,Silesian,Poland,Jaworzno Footbag Club,completed,N/A,45,MIRROR,POST1997
2016_footbagjam_bremen,18th Annual German Footbag Open,2016,mixed,"Bremen, Germany",2016-10-14,2016-10-16,Bremen,,Germany,Freestyle Fanatics,completed,N/A,48,MIRROR,POST1997
2016_eurochamp_frankfurt,18th Annual IFPA European Footbag Championships 2016,2016,mixed,"Frankfurt, Hesse, Germany",2016-06-17,2016-06-19,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,94,MIRROR,POST1997
2016_mud_island_belt,2016 Mud Island Belt presented by Memphis Footworks,2016,net,"Memphis, Tennessee, United States",2016-05-28,2016-05-29,Memphis,Tennessee,United States,Memphis Footworks,completed,N/A,6,MIRROR,POST1997
2016_footbagjam_turku,20th Annual Finnish Footbag Open,2016,net,"Turku, Southwest Finland, Finland",2016-11-19,2016-11-20,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,5,MIRROR,POST1997
2016_eastregion,34th Annual East Coast Footbag Championships,2016,freestyle,"Brooklyn, New York, United States",2016-09-09,2016-09-11,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,23,MIRROR,POST1997
2016_worlds_trnava,37th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2016,2016,worlds,"Trnava, Slovakia",2016-07-31,2016-08-06,Trnava,,Slovakia,Czech Footbag Association,completed,N/A,150,MIRROR,POST1997
2016_windy_city,9th Annual Windy City Cup Footbag Net Championships,2016,net,"Chicago, Illinois, United States",2016-07-15,2016-07-17,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,13,MIRROR,POST1997
2016_akisphere,Akisphere 2016,2016,net,"Montreal, Quebec, Canada",2016-07-08,2016-07-10,Montreal,Quebec,Canada,Aki Québec,completed,N/A,18,MIRROR,POST1997
2016_austrian,Austrian Footbag Championships 2016,2016,freestyle,"Vienna, Austria",2016-10-21,2016-10-22,Vienna,,Austria,Footbag-Vienna,completed,N/A,20,MIRROR,POST1997
2016_bembel,Bembel Cup 2016,2016,net,"Frankfurt, Hesse, Germany",2016-07-22,2016-07-24,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,15,MIRROR,POST1997
2016_footbagjam_stara_zagora,Bulgaria Footbag Open,2016,net,"Stara Zagora, Bulgaria",2016-05-21,2016-05-22,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,12,MIRROR,POST1997
2016_championnat_de_france,Championnat de France de Footbag 2016,2016,net,"Nantes, Pays de la Loire, France",2016-05-14,2016-05-15,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,27,MIRROR,POST1997
2016_fc_footstars_anniversary,FC Footstar's 18th Anniversary,2016,net,"Berlin, Germany",2016-01-29,2016-01-31,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,27,MIRROR,POST1997
2016_lakeerie,Lake Erie Footbag Tournament,2016,net,"Erie, Pennsylvania, United States",2016-05-14,2016-05-15,Erie,Pennsylvania,United States,FOOTBAG ERIE,completed,N/A,12,MIRROR,POST1997
2016_malopolska_mistrzostwa_ma,Malopolska Footbag Championships 2016 // Mistrzostwa Ma³opolski w Zo¶kê 2016,2016,mixed,"Kraków, Lesser Poland, Poland",2016-10-08,2016-10-09,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,32,MIRROR,POST1997
2016_rnh_contest,RNH Contest 2016,2016,net,"Paris, Île-de-France, France",2016-04-23,2016-04-24,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,8,MIRROR,POST1997
2016_footbagjam_lausanne,Swiss Footbag Open 2016,2016,net,"Lausanne, Vaud, Switzerland",2016-10-28,2016-10-30,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,25,MIRROR,POST1997
2016_usopen_west_linn,U.S. Open Footbag Net Championships 2016,2016,net,"West Linn, Oregon, United States",2016-06-25,2016-06-26,West Linn,Oregon,United States,Sole Purpose,completed,N/A,38,MIRROR,POST1997
2016_zocha,Zocha Jam 2016,2016,net,"Wrocław, Lower Silesian, Poland",2016-11-12,2016-11-13,Wrocław,Lower Silesian,Poland,PSF Polish Footbag Association,completed,N/A,5,MIRROR,POST1997
2017_polish,17th Annual Polish Footbag Championships,2017,mixed,"Lublin, Poland",2017-09-02,2017-09-03,Lublin,,Poland,PSF Polish Footbag Association,completed,N/A,57,MIRROR,POST1997
2017_german,19th Annual German Footbag Championships 2017,2017,mixed,"Berlin, Germany",2017-11-18,2017-11-19,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,70,MIRROR,POST1997
2017_eurochamp_aranjuez,19th Annual IFPA European Footbag Championships,2017,mixed,"Aranjuez, Community of Madrid, Spain",2017-05-25,2017-05-28,Aranjuez,Community of Madrid,Spain,,completed,N/A,145,MIRROR,POST1997
2017_mud_belt_memphis,2017 Mud Belt Presented by Memphis Footworks,2017,net,"Peninsula Cherokee, Alabama, United States",2017-05-20,2017-05-21,Peninsula Cherokee,Alabama,United States,Memphis Footworks,completed,N/A,13,MIRROR,POST1997
2017_eastregion,35th Annual East Coast Footbag Championships,2017,mixed,"New York, United States",2017-09-16,2017-09-17,New York,,United States,New York Footbag Association,completed,N/A,18,MIRROR,POST1997
2017_worlds_portland,38th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2017,2017,worlds,"Portland, Oregon, United States",2017-08-06,2017-08-12,Portland,Oregon,United States,Sole Purpose,completed,N/A,117,MIRROR,POST1997
2017_akisphere,Akisphere 2017,2017,net,"Montreal, Quebec, Canada",2017-07-28,2017-07-30,Montreal,Quebec,Canada,Aki Québec,completed,N/A,17,MIRROR,POST1997
2017_austrian,Austrian Footbag Championships 2017,2017,freestyle,"Vienna, Austria",2017-10-06,2017-10-08,Vienna,,Austria,Footbag-Vienna,completed,N/A,15,MIRROR,POST1997
2017_bembel,Bembel Cup 2017,2017,net,"Frankfurt, Hesse, Germany",2017-05-06,2017-05-07,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,12,MIRROR,POST1997
2017_bulgarian,Bulgarian Footbag Championships 2017,2017,net,"Stara Zagora, Bulgaria",2017-09-22,2017-09-24,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,13,MIRROR,POST1997
2017_championnat_de_france,Championnat de France de Footbag 2017,2017,net,"Nantes, Pays de la Loire, France",2017-07-08,2017-07-09,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,24,MIRROR,POST1997
2017_finnish_turku,Finnish Footbag Net Championships,2017,net,"Turku, Southwest Finland, Finland",2017-11-11,2017-11-12,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,9,MIRROR,POST1997
2017_finnish_helsinki,Finnish Freestyle Footbag Championships,2017,freestyle,"Helsinki, Uusimaa, Finland",2017-12-02,2017-12-02,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,8,MIRROR,POST1997
2017_lakeerie,Lake Erie Footbag Tournament,2017,net,"Erie, Pennsylvania, United States",2017-06-10,2017-06-11,Erie,Pennsylvania,United States,FOOTBAG ERIE,completed,N/A,10,MIRROR,POST1997
2017_rnh_contest,RNH Contest,2017,net,"Paris, Île-de-France, France",2017-04-01,2017-04-02,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,7,MIRROR,POST1997
2017_footbagjam_stara_zagora,Stara Zagora Footbag Jam 2017,2017,net,"Stara Zagora, Bulgaria",2017-04-29,2017-04-30,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,6,MIRROR,POST1997
2017_footbagjam_lausanne,Swiss Footbag Open 2017,2017,mixed,"Lausanne, Vaud, Switzerland",2017-10-20,2017-10-22,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,43,MIRROR,POST1997
2017_tenth_windy_city,Tenth Annual Windy City Cup Footbag Net Championships,2017,net,"Chicago, Illinois, United States",2017-06-24,2017-06-25,Chicago,Illinois,United States,Chicago Lake Coast Kickers,completed,N/A,14,MIRROR,POST1997
2018_mud_belt_memphis,2018 Mud Belt presented by Memphis Footworks,2018,net,"Memphis, Tennessee, United States",2018-05-19,2018-05-20,Memphis,Tennessee,United States,Memphis Footworks,completed,N/A,10,MIRROR,POST1997
2018_footbagjam_las_vegas,2018 US Freestyle Footbag Open,2018,freestyle,"Las Vegas, Nevada, United States",2018-12-14,2018-12-16,Las Vegas,Nevada,United States,Tucson Wild Footbag Cats,completed,N/A,16,MIRROR,POST1997
2018_eurochamp_kranj,20th Annual IFPA European Footbag Championships,2018,freestyle,"Kranj, Upper Carniola, Slovenia",2018-06-21,2018-06-23,Kranj,Upper Carniola,Slovenia,Footbag Kranj,completed,N/A,94,MIRROR,POST1997
2018_torneo_nacional_de,2o Torneo Nacional de Footbag,2018,freestyle,"Medellín, Antioquia, Colombia",2018-10-27,2018-10-28,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,18,MIRROR,POST1997
2018_eastregion,36th Annual East Coast Footbag Championships,2018,freestyle,"New York, United States",2018-06-23,2018-06-24,New York,,United States,New York Footbag Association,completed,N/A,21,MIRROR,POST1997
2018_worlds_sofia,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,2018,worlds,"Sofia, Sofia-Grad, Bulgaria",2018-07-22,2018-07-28,Sofia,Sofia-Grad,Bulgaria,Urban Komba,completed,N/A,129,MIRROR,POST1997
2018_akisphere,Akisphere 2018,2018,net,"Montreal, Quebec, Canada",2018-07-06,2018-07-08,Montreal,Quebec,Canada,Aki Québec,completed,N/A,34,MIRROR,POST1997
2018_austrian,Austrian Footbag Championships 2018,2018,freestyle,"Vienna, Austria",2018-10-12,2018-10-13,Vienna,,Austria,Footbag-Vienna,completed,N/A,20,MIRROR,POST1997
2018_bembel_anniversary,Bembel Cup 2018 - 10th Anniversary,2018,net,"Frankfurt, Hesse, Germany",2018-08-11,2018-08-12,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,8,MIRROR,POST1997
2018_bulgarian,Bulgarian Footbag Championships 2018,2018,net,"Stara Zagora, Bulgaria",2018-04-28,2018-04-30,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,12,MIRROR,POST1997
2018_championnat_de_france,Championnat de France de footbag 2018,2018,net,"Nantes, Pays de la Loire, France",2018-04-14,2018-04-15,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,17,MIRROR,POST1997
2018_copa_medellin_de,Copa Medellin De Footbag,2018,net,"Medellín, Antioquia, Colombia",2018-05-26,2018-05-27,Medellín,Antioquia,Colombia,Club Footbag Medellín,completed,N/A,12,MIRROR,POST1997
2018_finnish,Footbag Finnish Open,2018,mixed,"Turku, Southwest Finland, Finland",2018-12-08,2018-12-08,Turku,Southwest Finland,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,19,MIRROR,POST1997
2018_lakeerie,Lake Erie Footbag Tournament & Freestyle Jam,2018,net,"Erie, Pennsylvania, United States",2018-06-09,2018-06-10,Erie,Pennsylvania,United States,FOOTBAG ERIE,completed,N/A,24,MIRROR,POST1997
2018_de_france,Open de France 2018,2018,net,"Nantes, Pays de la Loire, France",2018-09-29,2018-09-30,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,14,MIRROR,POST1997
2018_rnh_contest,RNH Contest 2018,2018,net,"Paris, Île-de-France, France",2018-03-24,2018-03-25,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,13,MIRROR,POST1997
2018_refaski,Refaski Cup 2018,2018,net,"Tábor, South Bohemian, Czech Republic",2018-06-17,2018-06-17,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,completed,N/A,6,MIRROR,POST1997
2018_suramericano_de_y,Suramericano de Footbag Net y Freestyle,2018,mixed,"Medellín, Antioquia, Colombia",2018-12-19,2018-12-22,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,13,MIRROR,POST1997
2018_footbagjam_lausanne,Swiss Footbag Open,2018,mixed,"Lausanne, Vaud, Switzerland",2018-10-27,2018-10-28,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,36,MIRROR,POST1997
2018_xviii_polish_krakow,XVIII Polish Footbag Championships - Krakow 2018,2018,mixed,"Kraków, Lesser Poland, Poland",2018-08-31,2018-08-31,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,90,MIRROR,POST1997
2019_bembel_a_with,11th Bembel Cup 2019 - a jam with friends,2019,net,"Frankfurt, Hesse, Germany",2019-08-17,2019-08-18,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,12,MIRROR,POST1997
2019_czech,19th Czech Footbag Net Championships,2019,net,"Hradec Králové, Czech Republic",2019-11-30,2019-11-30,Hradec Králové,,Czech Republic,Hradec Kralove Footbag Club,completed,N/A,7,MIRROR,POST1997
2019_eastregion,37th Annual East Coast Footbag Championships,2019,mixed,"New York, United States",2019-09-14,2019-09-15,New York,,United States,New York Footbag Association,completed,N/A,30,MIRROR,POST1997
